u,v,length_m
416148389,416148418,216.42752858399015
416148389,416148459,63.098233944168854
416148418,416148424,55.87011784887609
416148418,416148459,176.99764852708913
416148424,416148465,172.52756738843345
416148424,1273676620,74.69537900542221
416148429,13458338438,79.98999823141922
416148429,1273676620,11.609345046354084
416148429,4267524458,52.13499872297407
416148459,416148465,53.55327971414857
416148465,416148471,74.29005611665038
416148471,416148529,53.20570840432308
416148471,4354593592,40.12196016392915
416148474,4354593592,13.508563397143327
416148474,4356244283,52.32057030489234
416148474,13458338438,81.7868589065407
416148480,416148542,58.59512817528897
416148482,4354593593,42.77762404156457
416148482,416148529,51.445491052203835
416148487,4354593593,13.462810597031584
416148487,4356244284,40.72924516511877
416148529,416148542,190.89352772380272
416151029,416151036,120.8640084763829
416151029,4369785077,11.978249759779354
416151036,10674327204,15.63166174659933
416151036,416151037,13.669148207369078
416151037,4365225103,191.74279978366582
416151037,416151039,72.69979800599125
416151037,416151091,75.48562602941719
416151039,416151087,82.76471520049164
416151039,416151040,137.25395301762916
416151040,2177257633,61.47950926603585
416151040,1273644523,61.666432309313464
416151040,10673925112,15.391649098365123
416151048,10012171509,12.961949353392082
416151048,416151081,123.58602303641194
416151048,416152843,30.693367670507406
416151048,416151080,121.55352354016446
416151060,10674327203,10.402787636749505
416151070,416151073,144.57270150170888
416151070,416152805,100.06587497860254
416151070,416635664,148.90875411067728
416151073,416151085,70.53279948528294
416151073,416151074,99.70756536797133
416151074,416152809,96.6563906182606
416151074,416151086,70.25715008262634
416151074,416152805,144.56224111689426
416151080,10012171508,8.311086469130336
416151081,416151082,28.14192043127713
416151081,4002838365,13.56918152300745
416151081,416151084,119.69861646003416
416151082,4358195621,7.9833609795348925
416151082,416152843,123.71874897494317
416151082,416151085,120.0887151437929
416151083,416152845,56.329254042512986
416151084,416151085,31.113389100561612
416151084,10012171507,10.581985878283335
416151084,2987037508,364.31990446456786
416151085,416151086,99.66586865285328
416151086,416152828,96.41956648490935
416151086,416152845,63.7978149972155
416151087,416151092,79.1706450551731
416151087,2144234659,137.28584610285563
416151087,416151091,162.09015186132734
416151091,4356139163,81.61391666831763
416151092,416151093,46.97546270137676
416151092,2144234661,139.24931859814689
416151093,416151094,33.77502436625688
416151093,1840926949,87.6747591626875
416151094,416151095,31.356823888864884
416151094,791159908,139.42943976315044
416151095,416151096,31.785773582961557
416151095,1273890332,86.00272431048423
416151096,416151097,80.35441886483571
416151096,528529082,139.08433248348467
416151097,528529073,137.28094509553438
416151097,1757198646,215.99368210495422
416151097,1757198711,65.34788419338712
416152799,1873964964,54.01455270546436
416152799,1903604905,99.25333426424628
416152799,416628896,145.817462502817
416152799,1273873407,50.71208989263735
416152800,416152801,103.99198142935414
416152800,416637893,146.103332935301
416152800,1903604905,10.749547125031143
416152800,2182554474,100.17900649599065
416152801,416152802,75.32818618047988
416152801,11001117246,219.6174179947946
416152801,416635646,101.08196248704009
416152802,416152807,144.9332101387069
416152802,4354489357,73.51744140475579
416152802,416635652,146.5542074028217
416152803,4354489357,8.687930589639548
416152803,416635655,146.75798577591098
416152803,416152804,73.34243281777697
416152803,416152808,143.70735345047217
416152804,416152805,97.17033777345658
416152804,416152809,144.1593024913212
416152804,416635658,147.3676469493832
416152805,416635661,148.11941926183752
416152806,416635646,45.36088019186695
416152806,416152807,75.04995331950528
416152806,416152812,67.62007491685367
416152807,416152816,69.30786253148779
416152807,4354479065,71.96855481821154
416152808,4354479065,8.67711094266197
416152808,416152809,74.66477735570834
416152808,416152824,70.64337304355605
416152809,416152828,70.37818880589342
416152810,416152812,105.12295748769012
416152810,2182554474,113.64104232116219
416152810,416152837,120.13035013161382
416152810,6129432872,12.08461543606429
416152812,416152816,74.90905338942366
416152812,416152836,119.38949732844824
416152816,416152835,117.76459980951286
416152816,4354479064,72.92769150533202
416152824,4354479064,8.806451706450202
416152824,416152828,73.43549757778165
416152824,416152834,119.90442251910994
416152828,416152860,62.13333421164329
416152833,416152860,58.04947822762188
416152834,4356762563,11.167269230364381
416152834,4354479063,8.629110535908188
416152834,416152861,121.87147840416712
416152834,4411708087,8.280867464862961
416152835,4002838359,6.172777669511718
416152835,416152836,74.68871702227808
416152835,4354479063,73.16946289498014
416152836,416152837,106.83339553468535
416152836,4002838358,6.2073059211328125
416152837,1903604941,11.755770637421271
416152837,4002838357,5.441948706546512
416152838,4002838355,5.406005981491434
416152838,416638557,104.45839090905687
416152838,416626043,171.66577521471177
416152838,1903604941,97.46133083371004
416152839,416626046,170.95033522118777
416152839,416152840,13.16035529940554
416152839,416638557,71.27280308104086
416152839,4356760107,5.560380044950135
416152840,4002838353,6.960007057371948
416152840,416152841,64.66025684345938
416152840,1834487730,170.90733680768568
416152841,4002838367,6.150544265267668
416152841,416626047,170.63776878017072
416152841,416626073,90.25634726368341
416152842,416152853,147.62712125670865
416152842,416152844,83.19135719566916
416152842,4053998977,20.30358102497535
416152843,4367935650,12.135820398417058
416152843,416152844,224.20355617509352
416152844,4367938505,85.00617991139394
416152845,416152860,96.21709761533988
416152853,4365200062,86.821894601112
416152853,9153722435,17.57821469265354
416152855,10674442940,6.7161247551413545
416152855,12351942496,190.37244697232416
416152855,4411745639,95.70058036580156
416152858,416152861,73.00411751621319
416152861,4411708088,9.895461093303373
416152861,12351942496,61.997035775858265
416152862,416152870,78.97025642561803
416152862,416152863,74.45049379750947
416152862,4002838359,117.96731345489592
416152862,4411708088,72.60066400292227
416152863,4002838358,115.98947633433993
416152863,416152864,107.30040708392785
416152864,1903604943,12.100832514630305
416152864,4002838357,115.55838133643748
416152864,416631625,79.43191999423502
416152865,1903604943,97.39195962120841
416152865,416628757,68.95448624712698
416152865,416628891,32.91859870181052
416152867,4411708086,71.9656171970938
416152867,416631619,100.80327911127209
416152867,416152868,45.37107458831527
416152868,416631623,100.78904926686843
416152868,416152869,112.36679626901281
416152869,416631622,99.1275795990039
416152869,416152870,40.006258896344384
416152870,416631621,98.89974363499799
416626013,416626018,13.80703386268957
416626013,416645110,142.62051172404003
416626013,416637977,145.26770013582203
416626013,486231088,160.49611585227063
416626018,416626021,78.29867762469445
416626018,416637968,145.59697750204543
416626018,416645112,142.64646754927165
416626021,416626024,76.4624088092271
416626021,416637958,145.45956754236812
416626021,416641032,143.16122851145994
416626024,416626026,86.0341805979264
416626024,416639173,143.3609055387508
416626024,416637947,145.64349773261043
416626026,416626027,86.33257495062534
416626026,416639166,143.59202810323342
416626026,416637939,145.83682892368222
416626027,416626029,70.56624784461303
416626027,416637930,146.00926516183924
416626027,416638954,143.8473836382035
416626029,416626030,74.79876381821042
416626029,416638948,144.03643742352617
416626029,416637924,146.1679343510641
416626030,416626032,51.1073267945191
416626030,416637919,146.35008908635177
416626032,416626034,174.66135434182615
416626032,416638559,149.14633192137475
416626032,416637915,156.8189222694964
416626034,4138998040,7.400443240385906
416626034,416626049,163.3545758235706
416626034,416626101,147.19316468498081
416626036,416626037,89.49685477405099
416626036,416626098,145.6605386127934
416626036,416626048,163.0246026439786
416626036,4138998040,83.27443507906654
416626037,1834487728,64.99644684653695
416626037,416626093,145.4838961081528
416626037,416626047,162.72677092123018
416626038,416626041,70.21331548660675
416626038,416626092,145.80869259195222
416626038,416626046,162.584008321076
416626038,1834487728,12.408643864395774
416626041,1273873407,55.527592297859634
416626041,416626044,162.31555445861886
416626041,416637910,145.55737704931468
416626042,4458459086,68.6452298839847
416626042,6129432872,52.01642549823935
416626042,6129326986,61.96941392212379
416626043,416626044,107.11626208250716
416626043,1873964964,108.05541273442783
416626043,4458459086,29.724880492318086
416626044,416626046,68.03129705171762
416626044,416638557,171.25128052640738
416626046,1834487730,12.46472197923575
416626047,416626048,88.2975635132056
416626047,1834487730,67.69126567736961
416626048,416626073,170.269813454737
416626048,4138998038,83.31595262984982
416626049,4138998038,8.644740548552228
416626049,416626070,169.93398268249857
416626050,3054465074,11.941875325981943
416626050,486228805,114.10470167388428
416626050,4002838342,8.39246016855959
416626050,4019473321,81.39077164476221
416626052,4002838344,7.837216375825112
416626052,4019473321,79.07750512719116
416626052,416626053,13.664919519137781
416626052,416643535,113.87250932631954
416626053,416643545,113.69974537641181
416626053,416626055,77.67562024720259
416626053,4002838345,7.384395858154044
416626055,416641033,113.7406897174372
416626055,416626056,77.7606636599528
416626055,4002838346,6.78471464491884
416626056,4002838347,7.627155273635843
416626056,416626057,83.50845165830374
416626056,416639174,113.31518972739711
416626057,4002838348,7.414919692694652
416626057,416626060,85.30699050940134
416626057,416639167,113.02618491133393
416626060,416638955,112.7624677767914
416626060,4002838349,7.919513392834535
416626060,5713767274,111.46161123764522
416626070,4002838351,5.920235182434895
416626070,5713767274,259.4528350541519
416626070,4138998037,9.792618966700081
416626073,4002838352,5.0902409190920395
416626073,4138998037,83.38071977873956
416626085,1834487728,145.68127705650517
416626085,416626093,64.94825038808256
416626085,416626092,12.293965455074261
416626085,791159796,151.4714034076173
416626092,1834487725,151.5779982438973
416626092,416637910,71.28868939096111
416626093,416626098,88.78341609112532
416626093,791160079,151.79879203123497
416626098,791160216,151.39161465325193
416626098,4138998041,82.05408208956506
416626101,416637915,122.47268702969988
416626101,4138998041,7.681337480283382
416626101,10702645739,12.33027514116468
416626102,4138998035,9.344909622512155
416626102,4270041083,88.60184404658504
416626102,4002838351,86.75016199900209
416626111,4138998033,8.816520329510439
416626111,4138998028,114.1867973970478
416626111,4270041083,13.340818776853299
416626114,4138998032,8.167971943943673
416626114,4138998028,60.69571239462661
416628562,416628578,95.79486203224864
416628562,4357769361,81.92348325768442
416628562,416628712,156.28640268181152
416628578,416628710,155.07394659134914
416628578,416628591,79.06428297330028
416628591,416628739,81.88041580888975
416628591,416628605,176.5993851208901
416628591,4138998032,82.96651660283027
416628605,4567928685,44.11794143435569
416628605,4138998033,83.24992807783872
416628605,1273862740,60.290398079444145
416628618,1273862740,40.25190229628733
416628618,4138998035,83.24602280066324
416628618,1273470934,112.45814260716108
416628618,4002838352,87.51430974971579
416628694,1273470934,39.770476953320625
416628694,6292606670,56.96312992851483
416628694,4002838353,86.23805745640449
416628694,416628891,191.93089686930503
416628696,416628747,75.62682094959351
416628696,416628698,56.58832836176193
416628696,416628757,188.72565200481571
416628696,6292606670,42.596994320277076
416628698,416628864,132.05731812811996
416628698,416628702,51.1533297928252
416628702,416628976,55.2813172809831
416628702,416628705,70.98245332558866
416628705,416628739,73.5061325649797
416628705,416628710,78.59820070286403
416628710,416628719,56.360564727658605
416628710,416628712,92.29662040507942
416628712,4356489167,20.525788292710125
416628712,416628872,189.6209606682791
416628719,416628952,54.72021361297381
416628719,416628724,133.2817300842525
416628724,416628872,77.16482865135077
416628724,416628882,19.28018372196357
416628739,416628747,177.691192128715
416628747,4567928685,35.836500689095786
416628757,416628866,57.67093240726726
416628864,416628866,55.15489993091265
416628864,416628981,50.843547723350184
416628866,416628890,68.94345683210352
416628872,1903604956,29.713677440862686
416628872,1903604948,97.9813538350246
416628882,416628932,97.24508818079546
416628882,416628884,32.984737905242774
416628884,416628942,55.10233133989155
416628884,416628890,79.29636917217846
416628890,1903604945,97.2921270845848
416628891,4002838355,82.17932555382461
416628896,416637910,105.35412624761791
416628896,416628907,151.871410058122
416628896,1903604903,100.05407889188366
416628907,2833857426,100.86131785280119
416628907,791160141,104.44125049794536
416628907,1273646212,52.513169489844586
416628932,1903604948,82.74610848171191
416628932,1903604945,112.7565762362522
416628942,416628952,77.82755347534945
416628942,416628981,96.56237754615252
416628952,416628976,94.63732863807421
416628976,416628981,77.0755227955938
416631619,416631624,96.93087359843115
416631619,416631623,47.680362780572615
416631621,416631622,40.502780888624365
416631621,416631625,83.08669219885519
416631622,416631623,111.64942224346032
416631623,4362250640,72.85536501133538
416631624,416646533,84.0182266222079
416631624,6302785497,36.969471846974045
416631625,12335149128,116.33800878542807
416635646,2182554474,104.53377867468362
416635652,1439325077,151.52272804296274
416635655,4354479067,8.197078085671365
416635655,791160122,151.41333503836103
416635655,416635658,72.28563068475812
416635657,791160035,98.21973901959723
416635657,416635658,150.6421097974863
416635657,791160122,72.65466272333421
416635658,416635661,97.67961598623668
416635661,791160035,149.60558106870317
416635661,416635664,100.55817126700445
416635664,2987037508,30.111148729866127
416635664,4358198465,149.38449899474216
416636889,791159960,77.8445267526879
416636889,5090267741,38.722920466000964
416636889,791160022,159.18582738753724
416636889,5090267745,14.072841583383893
416636895,416637947,152.80814337680386
416636895,791159827,86.80539004834138
416636895,791159773,158.1686145995653
416636895,791160246,75.22035221952225
416637893,1903604903,10.250904937410905
416637893,1273510890,151.74785927115116
416637910,791160141,151.97812452729983
416637915,416637919,105.64851746577258
416637915,5090267741,127.88668957006368
416637919,416637924,73.33189545825522
416637919,1273689043,150.9304786469835
416637924,416637930,70.10567519157942
416637924,4139051148,151.36711937328823
416637930,791160239,151.7779453997147
416637930,416637939,87.51825944118268
416637939,416637947,86.40121445772583
416637939,791159827,152.29458118852318
416637947,416637958,75.84414907381709
416637958,791160246,153.38724449418177
416637958,416637968,78.57498057767323
416637968,416637977,13.858650446947912
416637968,791159831,154.367079206018
416637977,486231106,160.57181115200706
416637977,4035032465,154.43219089980767
416638557,4002838366,5.260887368196907
416638559,416638948,88.93120278675778
416638559,416638560,78.53271111584624
416638560,5713767274,116.6196153495954
416638560,416638950,69.31450279602714
416638944,1873961645,70.95899329016099
416638944,416652537,37.49393249024169
416638944,416652524,38.13026396428576
416638948,416638954,71.00131666922272
416638948,416638950,76.08198961207253
416638950,416638955,71.24806542375299
416638952,416652540,144.4360058822026
416638952,416639164,92.18355184564773
416638952,416658266,138.13958471337966
416638952,791160126,147.86434078732313
416638954,416639166,85.16949058430794
416638954,416638955,75.87173930972652
416638955,416639167,85.21776063354551
416638956,1873968202,88.93195457489068
416638956,4002838349,72.04156010968904
416638956,3992266291,19.05821648310032
416638958,4442878602,81.3949388186637
416638958,416639169,86.79466688574902
416638958,12829429114,35.28175656678453
416638959,416639170,95.17232155283803
416638959,3992264574,96.0066803429838
416638959,4442841586,19.78619343488303
416638960,4442841586,67.03262843730558
416638960,416643436,63.91043730748813
416638960,4442841895,30.93327660495165
416638961,4442841895,54.158913542835805
416638961,4442803306,21.767007241884414
416639164,416639171,86.5668238090099
416639164,1841915486,147.28805053659326
416639164,416652543,145.1521001566951
416639166,416639173,85.6632984855654
416639166,416639167,75.65275587210029
416639167,416639174,84.79800399841365
416639169,416639170,109.83312711460158
416639169,1873968202,206.79662988279455
416639169,416639178,80.37725438965715
416639170,416639180,77.87008357018479
416639171,416641030,76.5048920007451
416639171,791159773,146.89085806131084
416639171,416652550,145.74499326539126
416639173,416641032,76.99989892579487
416639173,416639174,75.40513122677373
416639174,416641033,77.67359045742667
416639176,416641034,78.13307928315362
416639176,416639177,114.01556036363175
416639176,1873968203,45.7686540825341
416639177,416639178,48.84856929625971
416639177,416641035,77.41143498498147
416639178,416639179,65.81527285594393
416639179,416641036,77.80949811270209
416639179,416639180,39.40885870070251
416639180,416639184,82.46229102357819
416639184,416641052,123.7902625728069
416639184,416643436,125.70870345151877
416639184,416639186,78.31997307298005
416639186,416641052,70.59235143400156
416639186,416643436,69.76019351777556
416639186,416639187,81.34918053670509
416639187,3484320798,53.73495937436748
416639187,4927553718,47.010379597962064
416641030,416652551,146.737986832092
416641030,10722544724,75.51691523184866
416641030,791160050,146.06232015240028
416641032,416645112,78.03067933392225
416641032,416641033,75.01536889912987
416641033,416643545,77.51873918704668
416641034,416643495,76.71283014368645
416641034,4002838346,118.80604501121701
416641034,416641035,114.82426570619728
416641035,416641036,114.85756906850503
416641035,416643464,76.2228424369391
416641036,416641056,74.89970559259935
416641036,416641037,110.45344923138997
416641037,416641039,9.517878318046387
416641037,1658531412,73.92685525912727
416641039,416641040,116.90237150480075
416641040,416641051,54.26620393206744
416641040,416641052,63.26016258172623
416641040,416641042,91.43042232846122
416641042,3484320798,120.45532141991
416641044,416641056,35.22037036220272
416641044,1658531412,78.4503314466505
416641044,1658531621,625.047488487859
416641045,416641050,113.10377496990273
416641045,416641046,79.31805728781012
416641045,416641057,113.4551000664226
416641046,4309992910,114.04165745437068
416641046,416641047,79.55658902764013
416641046,416641049,112.67874564994689
416641047,416641059,115.36776090066257
416641047,416641048,112.60680020424242
416641048,416641049,79.03818198017717
416641048,1658531432,168.73616595078707
416641049,416641050,79.82172108972793
416641049,1658531432,107.0049929988215
416641051,1658531412,112.10046054448384
416641056,416643464,115.08429991202527
416641057,4309992910,79.46803977583254
416641057,416643472,115.10652757460389
416641059,9370828481,40.71090106187327
416641059,4309992910,79.31009639522975
416643464,416643495,115.04683772906925
416643464,416643472,13.49119584844073
416643472,416643480,79.6689469001379
416643472,416643496,115.46635645996648
416643480,416643500,116.70136513273843
416643480,416643488,81.63286275178324
416643480,4309992910,114.40493990030659
416643488,416643505,119.7020779004486
416643488,9370828481,70.35688139231844
416643495,416643496,13.698139128096894
416643495,4002838345,116.99563729059193
416643496,416643500,79.18435429390968
416643496,4002838344,116.36549620529114
416643500,416643505,81.72996105202958
416643500,4002838343,116.4021209813481
416643505,3023386421,11.427874745142386
416643505,4002838342,114.726933182983
416643535,416643545,13.717246894770668
416643535,416645110,75.23069394087503
416643535,486228805,160.35660443208096
416643545,416645112,75.12578398361657
416645110,486215569,160.40942472498492
416645110,416645112,13.749278588980674
416646533,1903604948,12.865262355845392
416646533,12335149128,194.0533681174411
416649235,416649240,142.9268153884734
416649235,1273725720,106.68444301708217
416649235,1439325076,159.8804358816468
416649235,1439325079,76.8627642039372
416649240,416649244,144.29016523374216
416649240,4354479071,115.03858920749852
416649240,416649248,107.18573199720599
416649244,416649252,106.3215530079575
416649244,4354479073,75.95863186775084
416649248,416649252,146.1058586372297
416649248,416649301,106.31398354216313
416649248,1273725720,141.06951240568878
416649252,416649255,69.6612774706428
416649252,416649300,106.71334643767878
416649255,3038365324,77.37519943512373
416649255,416649299,106.82954378245906
416649255,4410750844,133.4023065119065
416649299,416649300,68.46606462482552
416649299,416652512,103.3399469925195
416649299,13380320008,78.45998303620436
416649300,416649308,105.36663451917215
416649300,416649301,146.96408392330824
416649301,1841915484,141.77136286984808
416649301,416649309,104.6584185648215
416649308,416649311,84.31556782200059
416649308,416652512,71.18068633120929
416649308,416649309,145.29687005221064
416649309,416649310,85.56409229004291
416649309,791160270,142.6696388962989
416649310,4139030403,64.266493142954
416649310,10006923457,144.22381913440807
416649310,416649311,145.72675239841817
416649311,1354143319,144.71702260414366
416652512,1273984542,74.11802344364766
416652519,4139030401,92.72154395524228
416652519,416652523,74.02298989567487
416652519,4139030399,101.63130657333004
416652521,416652522,89.47782130458467
416652521,4139030389,73.00626286040206
416652521,4784711934,33.04121258959685
416652522,416652523,96.27367707697104
416652522,4139030399,74.12577028298628
416652523,416652524,105.52007483123003
416652523,416652534,82.74031223801003
416652524,791160022,145.7777105550186
416652524,4270041071,35.97081405719218
416652534,416652537,107.28982805126473
416652534,416652536,184.33195798699768
416652534,416652535,79.2939747836511
416652535,416658266,107.34042588667089
416652535,416658268,183.29877307128373
416652536,4784711934,66.01900777655501
416652536,416658268,75.50508706207464
416652537,1873961636,37.32612165632413
416652538,416658268,133.02870454854246
416652538,416652539,75.92489983144314
416652538,416652541,99.13199285719371
416652539,416652542,97.88199326931229
416652539,416652540,68.00725402395405
416652540,416652543,95.07638484957492
416652541,416652542,76.24813239577259
416652541,416652548,87.44220999023094
416652542,416652543,67.4144377924785
416652543,416652550,87.50827103177029
416652548,416652549,76.95206813558703
416652548,416652553,77.59706293461241
416652549,416652552,78.32078371763092
416652549,416652550,66.89074767210765
416652550,416652551,77.21495333804621
416652551,416652552,68.38417969282972
416652551,10722544728,74.76298214022549
416652552,416652553,74.60575185654933
416652552,1273985041,73.76051937449022
416652553,1354143288,74.537220763239
416658266,1873961636,41.46996268296425
471578135,11090539353,228.21448855917723
471578135,471578682,75.72168612187491
471578135,3519436110,198.18197358932744
471603980,10962622556,24.57350799948794
471603980,471603981,147.0524015290456
471603980,471604488,159.5776210148345
471603981,3394793731,73.46608603224749
471603981,821403079,67.24537070578307
471604488,6718993872,307.13327327572586
471604488,13521508831,19.019268867874555
472195903,4077492520,12.763717119393892
472195903,791159983,127.32448857605723
472195903,4332957154,129.82755042593328
472198453,9370828481,282.62299706692596
472198453,2981967064,962.4935608786511
472198453,1658531532,303.31594067516284
472203351,472203352,57.402856245839516
472203351,3054465074,72.7066036857938
472203351,4002838340,8.995596935178078
472203352,486218248,100.80540990519815
472203352,4002838339,8.497071972444177
472203795,486218260,147.88928102809342
472203795,486235842,18.670754000712147
472203795,5734541270,66.70921187220824
472205355,1273634809,81.9566119774925
472205355,4035032465,157.3848660467764
472205355,791160205,15.181617172243815
472205355,10722544725,146.7443143637396
475767882,475767951,169.34600017692327
475767882,7310409419,49.27501618453276
475767951,9307357723,131.43429365015572
486215569,3023386414,11.612724099542755
486215569,486231088,142.2845335612102
486215569,486228805,74.68135241310783
486218236,486223556,34.521326383187024
486218236,4002838339,115.7910699062294
486218236,5734541275,141.5683313395808
486218248,3023386416,158.1549406798308
486218248,5734541270,25.52004775200662
486218260,486231885,51.29238005846612
486218260,486218270,148.33653027663797
486218270,4332957154,19.787577052857866
486218270,486233533,87.39091445923385
486222770,3023386423,73.34344204232423
486222770,486223556,121.18663327912219
486222770,5734541275,16.106010985666696
486223556,4002838340,113.8608729707821
486223556,3023386421,71.81643682680547
486228805,3023386416,11.99455253836427
486231088,486231106,145.27771807122454
486231088,3023386411,11.703371111808483
486231106,3023386408,11.155681606172013
486231106,4035032467,153.96459594625426
486231885,486235842,142.78402678000992
486231885,4337424236,10.804442286505372
486231885,486233533,144.48306819736712
486233533,791159983,155.30610687159304
486233533,4337424237,9.863980300277188
486235842,4337424235,10.004150606781916
486237078,4270041073,83.17053667156897
486237078,4270041075,77.29670659855178
486237078,486237088,146.00184243840536
486237078,4333909117,9.346323826156372
486237088,4333909118,9.802273391090058
486237088,486237094,142.49269524982688
486237088,1273690517,118.7879295593631
486237094,4333909119,10.008046286333684
486237094,1354143327,119.61306948175712
486242424,10665881695,149.92806771679707
486242424,791160089,150.6706050487328
486242424,4270041073,103.07985931603143
486243992,1873961635,82.92616870342016
486243992,1273703037,143.35996658225
486243992,3023386397,10.493096951453621
486243992,10722544721,144.79508558345856
486245336,486246673,67.46470654039543
486245336,4333909118,73.72987217168671
486245336,4333909117,72.51421891207683
495672266,1840038923,8.019711192589725
495672266,791160242,17.76497879315922
495672266,10717471853,99.4286857975449
495672277,1047199005,60.97378117264822
495672277,4443006508,176.7250822665229
495672315,1834697108,23.729118799535094
495672315,821403063,87.17229305147495
495672315,821403065,15.914371185426727
528529058,5434214710,95.68912602551235
528529058,1839993080,63.38558945972893
528529058,2144234490,73.65656948664629
528529073,528529082,73.7023643773323
528529073,1757198646,147.10915434267872
528529082,791159908,70.71642734456233
528529089,2182559604,82.63807946033833
791159757,791160039,13.802465378588737
791159757,10019476033,25.51168801251862
791159773,791160050,74.84348190968156
791159773,1841915486,86.9412212795509
791159777,791160089,155.21104766495873
791159777,4270041075,69.27950275635884
791159777,4333909116,9.708878486256895
791159784,791159851,88.21005219835165
791159784,1273642363,60.09030668557781
791159784,13807851008,89.65545758912268
791159796,1834487725,14.30655530780322
791159796,791160079,65.39704174397423
791159796,10006923457,161.11569399316
791159827,791160239,88.75494895322754
791159827,1841915486,158.36381759996812
791159831,791160205,157.16370258577987
791159831,791160246,78.86591898601753
791159831,4035032465,13.926854752278015
791159851,4270041072,39.36132773259584
791159851,791159960,160.1810060751939
791159851,4139030401,145.9134810841407
791159908,2144234661,78.83594860410584
791159960,791160216,88.06660058669512
791159960,10702645739,137.64132771577061
791159983,3023386405,143.12484522482185
791159983,4077492520,129.22424420761348
791159983,1831682598,128.69482588044679
791159983,4337424237,154.95605472377997
791159996,6489455798,8.00609256652744
791160022,1273896483,84.1347620868442
791160022,4270041072,37.284322100073524
791160024,791160089,11.479562673929594
791160024,1831682596,138.9919746900225
791160024,4077492520,145.09109743622608
791160035,4358198465,103.01606750748992
791160039,10019476029,8.090930186371832
791160050,791160205,76.92811990599185
791160050,791160246,157.86122005525127
791160079,1273693026,63.077919977243226
791160079,791160216,87.3007832460503
791160122,4354479069,6.155548461409717
791160126,1841915486,90.06729543712781
791160126,791160239,158.58894566298818
791160126,1273807175,139.27894733671215
791160141,1439325185,51.40709494558794
791160141,1834487725,71.49456477300856
791160176,2182559604,43.745873675404944
791160176,4354717067,114.9926341706275
791160176,10012183817,161.79456246741765
791160205,10722544724,146.5415830356062
791160216,1273826888,63.39104224065028
791160239,4139051148,69.6243569628985
791160242,4356286909,96.28759593551223
791160242,1273458392,6.21679809458628
791160270,10006923457,82.38767643477988
791160270,1873964954,46.838873960311616
791160270,1841915484,103.56905669083358
821403036,821403037,64.25005158686726
821403036,821403044,53.67307095831115
821403036,3394793730,59.04363719932063
821403037,1273785913,152.16949072269531
821403037,821403042,146.36180810324046
821403039,1273785913,67.19958446155695
821403039,821403081,71.33403757759483
821403039,821403079,128.31126263916232
821403040,5967557105,9.64598431023691
821403040,4356562314,72.69842631208228
821403041,821403074,187.8521070973839
821403041,821403044,127.14584375307501
821403041,821403042,62.48667599403757
821403041,5967557105,237.69038638547238
821403042,1273895433,124.52843811389548
821403043,9307357718,98.28854304107365
821403043,1273942237,67.84441114364705
821403044,1273942237,91.93198488967192
821403045,1273946531,8.785401200516333
821403045,1047198986,131.49106959622557
821403045,4356286908,61.9419602649041
821403049,4443006508,40.42147604165261
821403049,1047198981,50.86174926687776
821403049,821403051,47.43210462230971
821403051,4443006508,21.28404241537211
821403051,6129481378,184.82345101930463
821403063,821403067,13.917193304246801
821403065,821403067,83.76692395489354
821403065,1834697110,23.11747992711969
821403065,4356617069,182.22414119480922
821403067,6128963337,30.869528464605526
821403067,821403078,65.74691984478252
821403073,821403079,59.37423827459918
821403073,3394799441,199.9135734912742
821403074,821403087,68.42322923224769
821403074,821403076,64.39838035693373
821403076,1273895433,60.32856107141659
821403076,821403078,125.45610977848315
821403078,1273535341,59.48592995118998
821403081,1273535341,102.41985547491403
821403081,1273785913,129.37105457018828
821403081,3394799441,62.150299100601856
821403087,4356617069,40.34280164598342
821403087,4356617053,145.66705352940585
821403100,3394793730,76.46050441905403
821403100,10962622556,47.076088891803174
1047198965,4356617073,74.25235140729355
1047198965,1047198993,70.27601125476419
1047198965,1834697110,95.98572817683774
1047198966,4354604902,77.85982253679151
1047198966,1047199014,162.74176334066738
1047198966,1047198983,64.59781610516006
1047198976,1047198993,81.38774660775407
1047198976,1047199009,56.98482351426558
1047198976,1047198988,83.81580552539452
1047198977,1047199006,66.69329149962526
1047198977,3394788503,149.39187297816125
1047198978,1047198998,96.95057586109061
1047198978,1047198993,103.43551213522471
1047198978,1047199017,58.89049518824057
1047198981,1047198985,14.810096909850396
1047198981,1047198998,126.65147815574372
1047198983,12830301572,122.23668276391733
1047198983,10023071790,1.6888376552915128
1047198985,4354745237,139.4505258035526
1047198985,1047198990,79.94323448314587
1047198986,1840038922,8.54507061256274
1047198988,1047198999,69.41490726197149
1047198988,1047199010,58.984653164390025
1047198990,1047199017,67.46899480812499
1047198990,1047199000,146.03445290376902
1047198998,1047199005,65.4939798988147
1047198999,4356617046,91.33897461013656
1047198999,4356617073,92.89200150311744
1047199000,1047199019,54.38846659499695
1047199000,1047199002,208.60116479398212
1047199002,12830301572,53.79263509913135
1047199002,1047199014,64.5625864971918
1047199002,1840038921,234.00005774497185
1047199003,4356633401,14.603342731868798
1047199003,4356633402,18.607314666987193
1047199005,1834697108,123.39202379337915
1047199006,6129481378,93.46512263593874
1047199009,1047199017,154.7166674119905
1047199009,1047199010,83.20457631161815
1047199010,1047199019,65.52450620671445
1047199014,10019632254,177.08853460062957
1047199018,4356633402,175.40897917672783
